,기업코드,회차,등록일,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름
2883,159412,제 63 기,20190401,-30682843318 ,-6386781571 ,25694541225 
2884,689418,제 13 기,20200319,13841594140 ,-26235241786 ,6834995098 
2885,303703,제 20 기,20190329,1423775685 ,-6643153140 ,-301193000 
2886,409964,제 21 기,20190401,6764607528 ,-11660234649 ,5860611541 
2887,156354,제 40 기,20190401,28962610015 ,-19282991244 ,-5237339800 
2888,177199,제 32 기,20190328,11671741638 ,-6568566465 ,-3704198214 
2889,129235,제 53 기,20190626,,,
2890,415327,제 25 기,20190411,5709321472 ,-18474810285 ,13931332030 
2891,767460,제 11 기,20190401,17935305968 ,-69404941901 ,-8844243042 
2892,623661,제 13 기,20190401,44701268839 ,-50142902777 ,-31754020 
2893,250614,제 22 기,20190329,5701648524 ,-3094301804 ,-276940000 
2894,659161,제 14 기,20190328,19680013539 ,-9021425776 ,-10381994711 
2895,265421,제 27 기,20190702,577739805 ,-1097072153 ,4616454050 
2896,1047415,제 5 기,20190401,10343489676 ,-27469718406 ,17400716667 
2897,162063,제 52 기,20190329,19360385530 ,-77421270640 ,-33270883639 
2898,161116,제 39 기,20190329,-12322710436 ,30556176199 ,28965413448 
2899,540863,제 18 기,20190329,5219547910 ,-8950470395 ,-2579279540 
2900,785475,제 15 기,20190617,,,9963028021 
2901,384948,제 43 기,20190401,4306822858 ,-21727045659 ,25752373690 
2902,199988,제 45 기,20190329,7703515775 ,-8337843051 ,-1197330065 
2903,1098792,제 4 기,20190402,-5250101442 ,794313614 ,415297734 
2904,127936,제 61 기,20190401,-2215835605 ,-12441373881 ,-1116000000 
2905,223513,제 28 기,20190329,2209790118 ,-2747372991 ,924683493 
2906,111458,제 40 기,20190401,16293972983 ,-31015744103 ,12807883002 
2907,983916,제 19 기,20190401,914977752 ,-4010773608 ,1416667181 
2908,938721,제 11 기,20190401,-48189137375 ,-10703333539 ,31375572300 
2909,148920,제 52 기,20190329,,,42003423144 
2910,307189,제 24 기,20190401,24851273892 ,-39622156241 ,7539341390 
2911,280688,제 20 기,20190401,5033865359 ,18940922071 ,
2912,1256864,제 3 기,20190401,,,
2913,374020,제 20 기,20190401,18277162395 ,-22239338928 ,
2914,1089350,제 4 기,20190401,4595864203 ,-14446835237 ,10079106395 
2915,413417,제 18 기,20190510,7664284267 ,-21947391882 ,8659580875 
2916,145552,제 51 기,20190401,7235712 ,-15993534051 ,-27236771154 
2917,549925,제 22 기,20190401,-4898438137 ,-7944385447 ,13924625494 
2918,146454,제 48 기,20190813,2865137834 ,-4056092983 ,-9714965914 
2919,556712,제 20 기,20190329,-6089784705 ,4835281359 ,-5767964090 
2920,564562,제 15 기,20190329,122561948270 ,-13705186989 ,-70080227336 
2921,242934,제 30 기,20190401,763630077 ,-7021506613 ,8302449185 
2922,989664,제 16 기,20190401,-5858042211 ,5280361516 ,30000000 
2923,397058,제 19 기,20190329,,,-384236509 
2924,888347,제 18 기,20190401,,,
2925,664853,제 13 기,20190401,9677614665 ,-14462597082 ,10966444415 
2926,377610,제 18 기,20190401,,-183103526 ,-30990220000 
2927,688358,제 18 기,20190401,2581018048 ,17314370640 ,-2052447240 
2928,599595,제 22 기,20190329,-16286444687 ,23784145234 ,
2929,239639,제 28 기,20190329,37464785268 ,-27808472596 ,37677043554 
2930,874803,제 8 기,20190329,-1059430145 ,10391959180 ,-273064250 
2931,306870,제 22 기,20190329,604049488 ,-207323327 ,-302738633 
2932,153278,제 32 기,20190401,29232089430 ,-1938302218 ,-28698950000 
2933,298377,제 20 기,20190814,28782105557 ,-2830943148 ,-32358958798 
2934,1029394,제 16 기,20190329,14219672773 ,-13186840900 ,-2029958500 
2935,1074862,제 4 기,20190401,89825912889 ,-83791189693 ,-2540519200 
2936,524421,제 17 기,20190401,36607517897 ,5863115458 ,-22787297520 
2937,385415,제 25 기,20190401,4843610513 ,-1919580736 ,-2637764460 
2938,1325979,제 1 기,20190401,,,
2939,155355,제 35 기,20190401,22851670153 ,-76817373770 ,58868667895 
2940,536523,제 20 기,20190401,-8725718131 ,-880231136 ,42950015564 
2941,136776,제 47 기,20191031,-31235061412 ,-3696448660 ,63471639618 
2942,152880,제 59 기,20190401,9755698615 ,-9709303688 ,-10759634830 
2943,115287,제 54 기,20190401,16810129159 ,-15802822456 ,-8939064436 
2944,160010,제 30 기,20190329,3019205525 ,-5414596000 ,-217342890 
2945,154055,제 56 기,20190401,910128565 ,722203160 ,-1518726110 
2946,111689,제 46 기,20190401,550753708 ,-3164950321 ,1651591085 
2947,122056,제 54 기,20190328,12085661094 ,490568813 ,-6776540587 
2948,466428,제 22 기,20190329,4558111574 ,-349014402 ,
2949,1234297,제 2 기,20190401,21541804109 ,-39735478230 ,10338508306 
2950,191588,제 27 기,20190401,10518810126 ,-10795941004 ,-4896000000 
2951,533924,제 15 기,20190625,,,
2952,438036,제 22 기,20190329,7610835802 ,-7570265671 ,-6981580828 
2953,139719,제 33 기,20190327,,,
2954,490179,제 19 기,20190401,2582042408 ,1223090246 ,-2128411278 
2955,868705,제 8 기,20190329,2141093109 ,-14750904214 ,11016334850 
2956,145668,제 63 기,20190329,-3649643968 ,-1476462490 ,-792150640 
2957,206659,제 37 기,20190329,-5591758894 ,4154754194 ,-4266538539 
2958,231831,제 23 기,20190401,1510673415 ,-1432393468 ,-1161000000 
2959,172291,제 42 기,20190401,61714297039 ,-17313899797 ,-54267639945 
2960,115612,제 50 기,20190401,57666411043 ,-123003130493 ,-5734769875 
2961,114686,제 36 기,20190401,,-32210960222 ,27822824742 
2962,415646,제 21 기,20190401,57690185046 ,-37738163182 ,-10060727245 
2963,632793,제 15 기,20190401,-2161233222 ,223561335 ,6221397892 
2964,273439,제 24 기,20190401,,,
2965,303794,제 20 기,20190401,,,
2966,166272,제 41 기,20190401,-7307084214 ,-16582962503 ,13490371401 
2967,1109937,제 6 기,20190410,-5660266897 ,-19176224900 ,27188555626 
2968,139083,제 41 기,20190628,59058589047 ,-66506164420 ,8115963465 
2969,261054,제 32 기,20190401,-1699821321 ,-7854523599 ,7544970993 
2970,150633,제 40 기,20190814,,,
2971,651901,제 12 기,20190402,25026162509 ,-14242755940 ,12365264633 
2972,486370,제 23 기,20190405,-310771224 ,-1953535595 ,3069963033 
2973,1082348,제 7 기,20190329,317534413 ,-11590266042 ,17516194149 
2974,163345,제 42 기,20190329,9328579425 ,-99095601152 ,92789383733 
2975,253985,제 31 기,20190401,198822326 ,-6824210322 ,-4401892340 
2976,653024,제 11 기,20190401,54735640199 ,-12487957315 ,-28036636029 
2977,239514,제 32 기,20190401,5262954377 ,12384306551 ,-3331124875 
2978,164502,제 41 기,20190401,1103110722 ,4401000824 ,-446139688 
2979,141626,제 61 기,20180629,-4593356746 ,-32004395568 ,39970869135 
2980,1025644,제 9 기,20190628,-11298070556 ,-25397224716 ,35740905425 
2981,1169267,제 3 기,20190401,-2846544106 ,-1161384653 ,1245488548 
2982,397289,제 28 기,20190329,14860365426 ,-1424300859 ,901539636 
2983,807379,제 10 기,20190329,4788321604 ,-63029962830 ,74977544872 
2984,390514,제 21 기,20190329,-2210301548 ,-7386877931 ,11207649101 
2985,936787,제 7 기,20190814,56718996584 ,-49807687135 ,-15946870894 
2986,1061327,제 4 기,20190411,15989087442 ,-20258023210 ,-4442421816 
2987,445054,제 18 기,20190401,,,
2988,525882,제 17 기,20190401,18368166497 ,,-6914486110 
2989,101752,제 50 기,20190401,-3145035375 ,-7499297374 ,718576429 
2990,561866,제 14 기,20190401,21236689630 ,6822121465 ,-12558373150 
2991,813389,제 15 기,20190329,-8184591679 ,-1551488445 ,3483381490 
2992,861997,제 17 기,20190408,2782807930 ,-2087133191 ,-7305391232 
2993,681373,제 19 기,20190329,2914597750 ,-9790997016 ,4683061270 
2994,147994,제 49 기,20190401,-4203435445 ,-1351462600 ,3487057240 
2995,109754,제 51 기,20190401,17151544002 ,,
2996,231442,제 24 기,20190328,5468920100 ,-1688184528 ,-1484610680 
2997,369213,제 28 기,20190401,1810531753 ,-2646508074 ,-1337375639 
2998,671978,제 20 기,20190401,6716027660 ,-24763196385 ,17576095344 
2999,767628,제 15 기,20190401,-2307210985 ,-2351276304 ,240465640 
3000,557508,제 14 기,20190705,93044304308 ,-42537344402 ,-45321305756 
3001,583442,제 13 기,20190401,17976428991 ,-11707242011 ,-4397034209 
3002,291860,제 25 기,20190401,3256673873 ,-4663499953 ,-730852480 
3003,364740,제 19 기,20190401,17273881579 ,-12141204926 ,1248798564 
3004,165103,제 52 기,20190326,5265337560 ,5556593764 ,-8720517987 
3005,362159,제 27 기,20190401,14453331887 ,-15840565914 ,1116429827 
3006,177816,제 38 기,20190401,4089397929 ,-16223010508 ,20014980510 
3007,573269,제 19 기,20190430,26191548799 ,-22396125503 ,-1079209567 
3008,945457,제 19 기,20190401,,-26955546664 ,
3009,535676,제 17 기,20190401,40202614485 ,-31801014762 ,-8599042210 
3010,531014,제 19 기,20190329,32362562841 ,-34625680680 ,-4198406440 
3011,1259056,제 6 기,20190401,30084924654 ,-8815267812 ,55813574740 
3012,103042,제 46 기,20190401,4143938902 ,-8581785820 ,4106727703 
3013,147152,제 43 기,20190329,14339260510 ,-7536561688 ,2177338947 
3014,103644,제 53 기,20190401,-299798288 ,205703667 ,7157949240 
3015,154718,제 34 기,20190327,16760303889 ,-30791793011 ,-3595086807 
3016,264945,제 31 기,20190329,63824727420 ,-45572595240 ,-27416521850 
3017,487546,제 24 기,20190401,-6576057775 ,-7828723107 ,3000000000 
3018,255275,제 22 기,20190705,-13230329483 ,14968464650 ,5189626131 
3019,456218,제 30 기,20190329,38259127502 ,-18971191236 ,-14965860750 
3020,411446,제 19 기,20190328,3613899056 ,-10039728254 ,272072960 
3021,596260,제 19 기,20190401,-2030846934 ,-26834668606 ,29176168536 
3022,763358,제 19 기,20190329,-1790569031 ,853268216 ,1717384183 
3023,273420,제 26 기,20190401,1503643681 ,-2229985092 ,1716796360 
3024,129420,제 40 기,20190401,-6807594676 ,-2770215931 ,7597131070 
3025,243757,제 24 기,20190401,2875942463 ,-4986112387 ,-353200450 
3026,170877,제 35 기,20190401,17760229097 ,-136436644 ,-14018396686 
3027,132637,제 39 기,20190329,22422839562 ,22050593584 ,11444529145 
3028,462121,제 19 기,20190329,4040374314 ,-3933790777 ,8000000000 
3029,408956,제 20 기,20190516,,,28621969595 
3030,231707,제 34 기,20190329,,,-1777760000 
3031,1101722,제 4 기,20190401,942279944 ,7049563995 ,-7990629011 
3032,857727,제 8 기,20200330,-14526379691 ,-187391450281 ,208331783570 
3033,185222,제 39 기,20190329,3788686999 ,-10827258667 ,4311688822 
3034,132354,제 42 기,20190401,14221031738 ,419307578 ,-18410579242 
3035,152783,제 36 기,20190329,8843197036 ,929859123 ,-11021571519 
3036,580056,제 23 기,20190329,-10972445869 ,-5975618422 ,15271408797 
3037,252269,제 26 기,20190401,-7075890403 ,-14632732991 ,21146816494 
3038,154426,제 57 기,20190401,38192141705 ,-54495033209 ,-14936492896 
3039,1051092,제 11 기,20190401,-5857074550 ,9379658068 ,62374000 
3040,532855,제 34 기,20190401,-4130049167 ,-6154947672 ,22090214708 
3041,112651,제 42 기,20190625,9458629009 ,-12761323783 ,4343763681 
3042,358271,제 21 기,20190401,,,
3043,384887,제 18 기,20190401,-4052341781 ,-2868986236 ,6880000000 
3044,602172,제 20 기,20190401,,,
3045,124027,제 43 기,20190329,,,
3046,615723,제 16 기,20190404,-856014821 ,519427950 ,406750000 
3047,109587,제 52 기,20190401,5224670460 ,-7079949902 ,-3615863718 
3048,557933,제 13 기,20190401,2011329449 ,96842655 ,-2619518084 
3049,106119,제 64 기,20190619,-528376234 ,-1308967833 ,4330785152 
3050,329093,제 24 기,20190329,2761914212 ,-4956825414 ,
3051,1080687,제 19 기,20190401,-4838228883 ,10259522443 ,516000000 
3052,876865,제 9 기,20190329,21477384360 ,-13786952030 ,-4970046899 
3053,1065679,제 4 기,20190401,-4456368607 ,-23638134014 ,32878875077 
3054,1108442,제 4 기,20190402,-6902088054 ,6632206581 ,15214572437 
3055,365989,제 20 기,20190329,52429970074 ,-17193103375 ,-8131436664 
3056,593032,제 13 기,20190401,,,
3057,808068,제 15 기,20200414,-5179625966 ,-33145197063 ,53789218904 
3058,872984,제 8 기,20190401,,,
3059,114792,제 65 기,20190401,,,
3060,151395,제 71 기,20190329,,,
3061,458562,제 18 기,20190328,,-18638239559 ,1652215371 
3062,239596,제 24 기,20190329,3221859615 ,-3158536615 ,-2305096859 
3063,112721,제 39 기,20190401,13313174199 ,-16965858055 ,3705380266 
3064,479705,제 21 기,20200403,2864018601 ,1027094929 ,-2745103097 
3065,359474,제 25 기,20190401,-1532318692 ,-8523646091 ,9110228577 
3066,643656,제 22 기,20190329,-7324362080 ,5266294399 ,591890000 
3067,174208,제 37 기,20190401,2164999365 ,-8352115915 ,5604510930 
3068,163673,제 57 기,20190401,-13706000000 ,5849000000 ,
3069,266961,제 20 기,20190401,980430301789 ,-1009576123965 ,-316928641866 
3070,454946,제 16 기,20190401,14938789165 ,-18679259309 ,-7332856096 
3071,1310269,제 1 기,20190814,450333499649 ,-174346421744 ,28328804139 
3072,120571,제 52 기,20190401,81491519151 ,-139289407956 ,2342282282 
3073,126788,제 46 기,20190401,12755158711 ,1420015200 ,-1525835500 
3074,173795,제 54 기,20190401,1639862867 ,3669349164 ,-5177075062 
3075,139764,제 43 기,20190401,-3378198504 ,-4273571368 ,2332339970 
3076,579971,제 16 기,20190329,,,
3077,423177,제 20 기,20190329,18750940362 ,-24832163935 ,7967816432 
3078,1182444,제 5 기,20190329,-2639290169 ,-33937761242 ,34089666710 
3079,222532,제 24 기,20190329,260632291555 ,-210163286495 ,-7800134875 
3080,236863,제 29 기,20190401,12702318869 ,-781640125 ,-5286470400 
3081,659684,제 19 기,20190329,-2712248808 ,2629730670 ,-900000000 
3082,131018,제 33 기,20190401,-1227317781 ,-4190464875 ,5725002125 
3083,125530,제 51 기,20190401,64853689608 ,-35854262492 ,-28195727782 
3084,135467,제 40 기,20190401,2417252735 ,13473884616 ,-502139710 
3085,138701,제 54 기,20190329,6508343349 ,-22543148611 ,-2850913500 
3086,115931,제 31 기,20190628,-403019907 ,-17336271765 ,21367330500 
3087,327819,제 29 기,20190329,10608201986 ,-8434010233 ,-2601842150 
3088,138260,제 46 기,20190401,36290247580 ,34121438836 ,5090742253 
3089,695969,제 13 기,20190401,-4240452730 ,-136841247 ,7572667016 
3090,142661,제 49 기,20190401,-9328181785 ,,
3091,256043,제 39 기,20190401,,,
3092,879020,제 23 기,20190401,-4097310856 ,-5896935921 ,6439239809 
3093,568188,제 19 기,20190401,-698700999 ,-59095122 ,-2250000 
3094,164779,제 71 기,20190404,21313383000000 ,-19864525000000 ,-1977162000000 
3095,263371,제 20 기,20190401,17311810204 ,4728499904 ,-7191602270 
3096,160232,제 35 기,20190329,82423114573 ,,
3097,997812,제 6 기,20190328,18708252306 ,-56370548975 ,51104250000 
3098,186717,제 30 기,20190401,5433901073 ,-20497899333 ,-4329423100 
3099,181299,제 33 기,20190401,,,
3100,122737,제 53 기,20190328,278729000000 ,-124105000000 ,-148928000000 
3101,1238169,제 2 기,20190612,122829397525 ,-60979692236 ,-45208006489 
3102,104573,제 41 기,20190401,-5127832761 ,-805405432 ,4283869439 
3103,488989,제 15 기,20190401,2372164310 ,-5473282559 ,345556500 
3104,556907,제 13 기,20190401,9943659661 ,1489462298 ,-12372678499 
3105,297934,제 21 기,20190401,3587122084 ,-137586822 ,-1607671566 
3106,1095722,제 4 기,20190401,79269342244 ,-90793346125 ,23418606730 
3107,109161,제 49 기,20190401,5130701151 ,-5070185815 ,-1740000000 
3108,357430,제 24 기,20190329,15715813426 ,-11203531307 ,-4136882000 
3109,162993,제 57 기,20190716,72219365170 ,-67366247741 ,-116638129608 
3110,1063884,제 4 기,20190329,1142669439 ,-1445097533 ,89415190 
3111,164672,제 49 기,20190723,21780731866 ,-51878024801 ,39933038416 
3112,1319808,제 1 기,20190401,55318106909 ,-14328309436 ,-2388651997 
3113,491938,제 18 기,20190401,-392599411 ,-25328282552 ,7861929405 
3114,118008,제 33 기,20180629,18690101245 ,6020972649 ,-23540425118 
3115,370255,제 21 기,20190401,-149887118 ,-3197354230 ,5631624000 
3116,1262032,제 2 기,20190401,87196681681 ,-59172278919 ,65271537578 
3117,390055,제 18 기,20190703,15535533728 ,-16140616374 ,-3126436121 
3118,974927,제 11 기,20190401,26547360428 ,,
3119,126937,제 68 기,20190401,89858000000 ,-79264000000 ,-15140000000 
3120,896285,제 8 기,20190401,,,
3121,142883,제 35 기,20190329,-25814239509 ,-856364459 ,13137467562 
3122,876908,제 18 기,20200626,-2292158789 ,-33690145208 ,33099502271 
3123,624509,제 17 기,20190401,6880668893 ,-6228044445 ,-8717467175 
3124,1047840,제 5 기,20190327,5179102518 ,-4938360053 ,2025973290 
3125,126779,제 50 기,20190401,5120940720 ,-7374787678 ,-3120722145 
3126,121941,제 65 기,20190401,,,-119036787100 
3127,706715,제 10 기,20190401,3828949373 ,-25257252790 ,17451686680 
3128,481454,제 16 기,20200504,120353966292 ,,371100264333 
3129,143794,제 51 기,20190401,-80614994 ,-704459267 ,913147500 
3130,459871,제 16 기,20190401,13580211086 ,-5453226000 ,-9275528000 
3131,163318,제 49 기,20190329,2293873752 ,-4173864127 ,110000000 
3132,133618,제 62 기,20190329,-159573757 ,294878469 ,0 
3133,157539,제 34 기,20190401,24030417247 ,-5720051842 ,-14094186681 
3134,480367,제 23 기,20190329,-4616480640 ,-52133775202 ,45020914111 
3135,256955,제 25 기,20190329,,,
3136,361008,제 20 기,20190829,18750576231 ,-14725636836 ,-15424738331 
3137,577380,제 18 기,20190329,4553488945 ,-18578709440 ,10146155134 
3138,113526,제 57 기,20200409,,,
3139,111865,제 35 기,20190401,-12803846274 ,-20950082300 ,33818922369 
3140,143527,제 42 기,20190329,1728544314 ,2952258434 ,-1137622100 
3141,129615,제 30 기,20190823,653630786 ,-129228031 ,-10941368160 
3142,130383,제 39 기,20190401,35978867835 ,-27856908502 ,-28542851498 
3143,411905,제 19 기,20190319,,,
3144,133858,제 53 기,20190401,151285491376 ,-130761450082 ,16881987755 
3145,454937,제 28 기,20190322,15971380777 ,-12482325359 ,2482419970 
3146,1160363,제 3 기,20190607,23838410238 ,-72967999731 ,44910346468 
3147,125521,제 51 기,20200625,34311400255 ,-32604312262 ,-13469419681 
3148,535481,제 19 기,20190708,6213213757 ,-3773627108 ,-5277142984 
3149,268118,제 43 기,20190401,902936925 ,-2183475699 ,-1142660501 
3150,529815,제 19 기,20190401,1692887364 ,-4157814385 ,-1115724200 
3151,1099861,제 4 기,20190401,4563742830 ,-721034069 ,-3509975128 
3152,163716,제 53 기,20190401,-1422309765 ,1394397081 ,443242503 
3153,134176,제 41 기,20190401,5533258614 ,-1753263076 ,-53426 
3154,130587,제 36 기,20190401,4487159638 ,-2418297578 ,-1441666669 
3155,217947,제 28 기,20190401,63627432228 ,-12714540976 ,-10994206050 
3156,161781,제 32 기,20190401,27504392791 ,9873339700 ,-26610979444 
3157,249247,제 23 기,20190329,3462802856 ,-2594604826 ,0 
