,Unnamed: 0,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
171,171,00158024,제 32 기,20180402,138058441154.0,57040670594.0,195099111748.0,88799827379.0,29129042922.0,117928870301.0,15620748000.0,5841732801.0,77170241447.0
172,172,00129280,제 42 기,20180330,22152904158.0,33143710762.0,55296614920.0,41700421542.0,9649938062.0,51350359604.0,4757940000.0,-24321886978.0,3946255316.0
173,173,00209780,제 28 기,20180621,97177499348.0,98254706098.0,195432205446.0,37201185924.0,2324023611.0,39525209535.0,6777022000.0,,155906995911.0
174,174,00117629,제 46 기,20180402,53531087547.0,89735343422.0,143266430969.0,84028892090.0,2412850580.0,86441742670.0,43630064500.0,-19899792357.0,56824688299.0
175,175,00267906,제 39 기,20180330,100451219432.0,244453151977.0,344904371409.0,106766952249.0,37104767832.0,143871720081.0,24100000000.0,177117396155.0,201032651328.0
176,176,00163691,제 80 기,20180402,19413166363.0,250800615138.0,270213781501.0,9859149995.0,91947317976.0,101806467971.0,65104530000.0,-8188192245.0,168407313530.0
177,177,00234227,제 25 기,20180402,67798833216.0,30837207172.0,98636040388.0,21392711767.0,10624182383.0,32016894150.0,18555546500.0,-4966206232.0,66619146238.0
178,178,01043853,제 4 기,20180330,14756287698.0,4879712671.0,19636000369.0,2412921299.0,1043891157.0,3456812456.0,4111102400.0,-16158190127.0,16179187913.0
179,179,00153755,제 53 기,20180402,165063434788.0,174193983357.0,339257418145.0,166801186442.0,49216639635.0,216017826077.0,20000000000.0,82968337868.0,123239592068.0
180,180,00160588,제 66 기,20180611,1724207000000.0,5755138000000.0,,2655612000000.0,1609350000000.0,,489550000000.0,2145459000000.0,3214383000000.0
181,181,00288495,제 30 기,20180608,20484390761.0,201335674197.0,221820064958.0,81935519042.0,27558454053.0,109493973095.0,41898033500.0,,112326091863.0
182,182,00353878,제 22 기,20180328,143932964757.0,81885173787.0,225818138544.0,91842265788.0,13168457510.0,105010723298.0,8000000000.0,91841404874.0,120807415246.0
183,183,00442905,제 19 기,20180614,31763571569.0,54658114033.0,86421685602.0,20867781662.0,16623753670.0,37491535332.0,3130128100.0,37722475479.0,48930150270.0
184,184,00107613,제 46 기,20180402,138873536719.0,186333987121.0,325207523840.0,116284377659.0,33259483839.0,149543861498.0,41268398000.0,128704184150.0,175663662342.0
185,185,00390408,제 27 기,20180402,29367358636.0,71183660444.0,100551019080.0,54420957931.0,38000000.0,54458957931.0,25434894000.0,-11979970169.0,46092061149.0
186,186,00141413,제 41 기,20180402,67130107934.0,112681481985.0,179811589919.0,54458411605.0,55165125837.0,109623537442.0,23597333000.0,,70188052477.0
187,187,00159342,제 32 기,20180328,176650290000.0,89004226000.0,265654516000.0,93463100000.0,3742187000.0,97205287000.0,19406372000.0,133492365000.0,168449229000.0
188,188,00166227,제 49 기,20180330,199790439315.0,314262539834.0,514052979149.0,237532334696.0,35900324696.0,273432659392.0,27660000000.0,,240620319757.0
189,189,00918222,제 10 기,20190325,44096764341.0,42813231121.0,86909995462.0,36217088643.0,6856601581.0,43073690224.0,5127116000.0,-3374001304.0,43836305238.0
190,190,00119195,제 89 기,20180618,234500029735.0,132725103693.0,367225133428.0,60716648749.0,9563756250.0,70280404999.0,27931470000.0,239897649512.0,296944728429.0
191,191,00126487,제 47 기,20180413,253241323659.0,146127649655.0,399368973314.0,104077341334.0,195347259.0,104272688593.0,7700000000.0,284762647112.0,295096284721.0
192,192,00127802,제 53 기,20180330,157872316668.0,148742547119.0,306614863787.0,92639722117.0,32684849872.0,125324571989.0,10500000000.0,145715172648.0,181290291798.0
193,193,00563837,제 18 기,20180402,68811106005.0,12820189510.0,81631295515.0,26975384736.0,30335761204.0,57311145940.0,6145000000.0,,24320149575.0
194,194,00149947,제 62 기,20181024,410292589107.0,217772804200.0,628065393307.0,274531534939.0,85559461280.0,360090996219.0,51150292500.0,23142111350.0,267974397088.0
195,195,00151128,제 44 기,20180402,317591211634.0,112118902297.0,429710113931.0,19554279822.0,12624172288.0,32178452110.0,16500000000.0,,397531661821.0
196,196,00503668,제 16 기,20180402,1166416892162.0,840444120737.0,2006861012899.0,1139036590288.0,263845960134.0,1402882550422.0,110000000000.0,353225345295.0,603978462477.0
197,197,00139889,제 45 기,20180402,317931809931.0,2372994659734.0,2690926469665.0,490555050599.0,661615767161.0,1152170817760.0,187672775000.0,1245985956095.0,1538755651905.0
198,198,00265324,제 24 기,20180330,315705326354.0,817706782563.0,1149206095862.0,340339677236.0,6132856138.0,346472533374.0,31077590000.0,,802733562488.0
199,199,00141307,제 67 기,20180402,587666516204.0,1625600501398.0,2213267017602.0,154476545311.0,307516581283.0,461993126594.0,9210200000.0,,1751273891008.0
200,200,01113949,제 17 기,20180402,24612810219.0,4221487893.0,28834298112.0,18043747857.0,414789001.0,18458536858.0,4204125000.0,-5673869328.0,10375761254.0
201,201,00112970,제 65 기,20180403,259032382456.0,104281268469.0,363313650925.0,154094142582.0,34448241013.0,188542383595.0,5300000000.0,,174771267330.0
202,202,00362858,제 19 기,20180402,112973546679.0,85843723163.0,198817269842.0,112502231410.0,7817531486.0,120319762896.0,8600000000.0,,78497506946.0
203,203,00781202,제 40 기,20180430,46830343.0,26328450.0,73158793.0,20562534.0,155304.0,20717838.0,229153.0,-47579169.0,52440955.0
204,204,00809429,제 8 기,20180419,49289692126.0,109170885463.0,158460577589.0,41354178551.0,7203041453.0,48557220004.0,3662508000.0,63051118266.0,109903357585.0
205,205,00117708,제 41 기,20180402,773215502991.0,59539352685.0,832754855676.0,475541952613.0,69250137947.0,544792090560.0,13777741000.0,232964925933.0,
206,206,00791209,제 9 기,20180612,11301538665.0,11738535043.0,23040073708.0,4040577955.0,527847291.0,4568425246.0,10776797000.0,-20450991477.0,18471648462.0
207,207,00406727,제 22 기,20180326,25257583980.0,18032312891.0,43289896871.0,1438208494.0,6706964.0,1444915458.0,4198296500.0,24896216372.0,41844981413.0
208,208,00193009,제 35 기,20180330,80237183391.0,54393402147.0,134630585538.0,50107622697.0,19528022201.0,69635644898.0,15782940500.0,18221318919.0,64994940640.0
209,209,00757816,제 26 기,20180402,35980341223.0,154668891899.0,190649233122.0,137286244729.0,495443931.0,137781688660.0,9543117000.0,-35923930740.0,52867544462.0
210,210,00146436,제 34 기,20180409,113030327696.0,185713655575.0,298743983271.0,79923440662.0,49812418531.0,129735859193.0,14361111000.0,111657432887.0,169008124078.0
211,211,00121534,제 40 기,20180330,18235352380.0,89201727006.0,107437079386.0,15540676327.0,27197470826.0,42738147153.0,4596763000.0,60312649397.0,64698932233.0
212,212,00351092,제 31 기,20180330,83561496235.0,213921398645.0,297482894880.0,152498912500.0,40482975199.0,192981887699.0,7124667500.0,70268362830.0,104501007181.0
213,213,00125822,제 43 기,20180402,79124110291.0,135026420589.0,214150530880.0,160718602330.0,24868941304.0,185587543634.0,2062500000.0,9644803753.0,28562987246.0
214,214,00121686,제 36 기,20180625,108178752089.0,143972793179.0,252151545268.0,128304395108.0,2895112671.0,131199507779.0,10903844500.0,91242524961.0,120952037489.0
215,215,00111704,제 18 기,20180523,6566788800347.0,4455954988405.0,11022743788752.0,6042129334177.0,2236598216570.0,8278727550747.0,538281440000.0,,2744016238005.0
216,216,00111218,제 44 기,20180402,53346117628.0,30398109097.0,83744226725.0,35793083926.0,9140079134.0,44933163060.0,35569171400.0,-15744034556.0,38811063665.0
217,217,00216762,제 30 기,20180329,264049903659.0,120129496465.0,384179400124.0,161151349412.0,7423169461.0,168574518873.0,9000000000.0,186056339899.0,215604881251.0
218,218,00536541,제 20 기,20181206,41581308773.0,166991905258.0,208573214031.0,45217537575.0,6457243002.0,51674780577.0,11045095500.0,18719798051.0,156898433454.0
219,219,00296324,제 30 기,20180402,11060090477.0,31580493345.0,42640583822.0,11458718953.0,10486267649.0,21944986602.0,30096611000.0,-85425901488.0,20695597220.0
220,220,00151605,제 39 기,20180330,9639799149.0,24461760284.0,34101559433.0,4902739543.0,8792436806.0,13695176349.0,4089385500.0,12173514307.0,20406383084.0
221,221,00197476,제 25 기,20180402,58505500252.0,101793746298.0,160299246550.0,13553049828.0,32901829646.0,46454879474.0,25000000000.0,87565537076.0,113844367076.0
222,222,00141246,제 36 기,20180402,394968860145.0,110232357327.0,505201217472.0,319800760136.0,20885517919.0,340686278055.0,14000000000.0,138174956003.0,164514939417.0
223,223,00808022,제 16 기,20180402,64915159846.0,4299742902.0,69214902748.0,15669976033.0,375668315.0,16045644348.0,4171154500.0,-5124865914.0,53169258400.0
224,224,00187415,제 46 기,20180618,38897145986.0,91179545959.0,130076691945.0,35868667439.0,5589529000.0,41458196439.0,5508046700.0,1524926211.0,88618495506.0
225,225,00208134,제 24 기,20180618,45101173256.0,156405407033.0,201506580289.0,13558202402.0,3281000000.0,16839202402.0,66214860000.0,,184667377887.0
226,226,00151863,제 41 기,20180402,9542890270.0,42758584141.0,52301474411.0,21286385116.0,8188111973.0,29474497089.0,41881760000.0,-19392076482.0,22826977322.0
227,227,00373021,제 25 기,20180402,28765010610.0,21901996709.0,50667007319.0,39599783467.0,348397227.0,39948180694.0,3562736800.0,-1624175350.0,10718826625.0
228,228,00317487,제 23 기,20180330,23688262190.0,39740319325.0,63428581515.0,21424463461.0,10589983762.0,32014447223.0,26045963500.0,-21012642771.0,31414134292.0
229,229,00353018,제 24 기,20180402,63144966360.0,31134817909.0,94279784269.0,34649589651.0,9680071174.0,44329660825.0,27338913000.0,-25764985309.0,49950123444.0
230,230,00608699,제 11 기,20180402,32218826950.0,5526071680.0,37744898630.0,9710063786.0,150140577.0,9860204363.0,5625000000.0,12275699721.0,27884694267.0
231,231,00549891,제 17 기,20200429,128777294920.0,89648094665.0,218425389585.0,8443782468.0,2983333525.0,11427115993.0,5371500000.0,67205726751.0,206998273592.0
232,232,00660121,제 18 기,20180330,53019659807.0,38943455263.0,91963115070.0,43018819154.0,5866479140.0,48885298294.0,3301843000.0,,43077816776.0
233,233,00227333,제 28 기,20180402,88666367665.0,204098446442.0,292764814107.0,83203699001.0,70376158271.0,153579857272.0,11089077500.0,57035612780.0,139184956835.0
234,234,00173999,제 41 기,20180402,130274131543.0,168715202640.0,298989334183.0,148299969670.0,12026699893.0,160326669563.0,11361617500.0,89078159253.0,138662664620.0
235,235,00133335,제 88 기,20180402,51078333601.0,269573425883.0,320651759484.0,1536010656.0,44235576338.0,45771586994.0,36000000000.0,,274880172490.0
236,236,00122579,제 63 기,20180402,116398038406.0,621821661257.0,738219699663.0,124953676340.0,211120479987.0,336074156327.0,,,402145543336.0
237,237,00367385,제 34 기,20170928,34680322874.0,30694346559.0,65374669433.0,4536804210.0,947337960.0,5484142170.0,2900000000.0,46595886610.0,59890527263.0
238,238,00125938,제 37 기,20180402,49089962091.0,232315327991.0,281405290082.0,63095424802.0,27210648567.0,90306073369.0,7000000000.0,184447940283.0,191099216713.0
239,239,00174004,제 58 기,20180402,135490242507.0,161980205636.0,297470448143.0,39428325934.0,47554785509.0,86983111443.0,12973750000.0,182911926330.0,210487336700.0
240,240,00157991,제 54 기,20180330,62386986275.0,143567442120.0,205954428395.0,38780875281.0,19475168336.0,58256043617.0,3276000000.0,,147698384778.0
241,241,00246417,제 24 기,20180402,249073705830.0,151258381221.0,400332087051.0,80642361909.0,0.0,80642361909.0,6140313000.0,239366871889.0,319689725142.0
242,242,00369569,제 18 기,20180619,9199982624.0,34939480087.0,44139462711.0,11192976187.0,2127767070.0,13320743257.0,34569471000.0,-59213376073.0,30818719454.0
243,243,00309503,제 19 기,20180814,1974448739627.0,1190152375863.0,3164601115490.0,1207720409092.0,818022539305.0,2025742948397.0,487375535000.0,516455343886.0,1138858167093.0
244,244,00152437,제 34 기,20180402,25134364480.0,185939229423.0,211073593903.0,60355617636.0,17334390479.0,77690008115.0,11448755000.0,,133383585788.0
245,245,00148522,제 43 기,20180412,84178097122.0,85774900986.0,169952998108.0,83746685512.0,21267543438.0,105014228950.0,23382420000.0,14023905672.0,64938769158.0
246,246,00136341,제 50 기,20170928,364960041873.0,292325153637.0,657285195510.0,356380705828.0,47083179844.0,403463885672.0,71854195000.0,108464578759.0,253821309838.0
247,247,00102751,제 62 기,20180330,90074912143.0,79161263578.0,169236175721.0,79875829132.0,6785575386.0,86661404518.0,24939425000.0,54709524297.0,82574771203.0
248,248,00126478,제 44 기,20180323,6423393130756.0,6826047683960.0,13249440814716.0,6826559434515.0,755026459177.0,7581585893692.0,1950574225000.0,3057572508422.0,5667854921024.0
249,249,00105299,제 39 기,20180330,206556290944.0,373023093322.0,579579384266.0,294024600257.0,28846855241.0,322871455498.0,,,256707928768.0
250,250,00133876,제 40 기,20180402,193407464224.0,51984852433.0,245392316657.0,113391397215.0,2935904465.0,116327301680.0,5265000000.0,,129065014977.0
251,251,00874195,제 12 기,20180710,45548893514.0,85330680979.0,130879574493.0,2810608183.0,1531943820.0,4342552003.0,15825061500.0,27860539115.0,126537022490.0
252,252,00652423,제 10 기,20180328,13317824220.0,71713004.0,13389537224.0,1317297328.0,747839144.0,2065136472.0,11821032500.0,-49954243276.0,11324400752.0
253,253,00101044,제 59 기,20180911,63258757054.0,98164837818.0,161423594872.0,31534275686.0,45301743760.0,76836019446.0,42314464000.0,-19814399224.0,84587575426.0
254,254,00360595,제 17 기,20180328,2904951926595.0,4175956275079.0,7080908201674.0,2113690816256.0,1406980547621.0,3520671363877.0,18750000000.0,,3560236837797.0
255,255,00450339,제 27 기,20180330,69596237439.0,52343673461.0,121939910900.0,43132455562.0,3170997165.0,46303452727.0,17125847000.0,25629892983.0,75636458173.0
256,256,00303217,제 26 기,20180330,139191320098.0,177000752238.0,316192072336.0,191615915843.0,41579693360.0,233195609203.0,5000000000.0,65731348008.0,82996463133.0
257,257,00299358,제 26 기,20180330,116311407368.0,74627068370.0,190938475738.0,69884801556.0,7894547588.0,77779349144.0,5086742500.0,81644345969.0,113159126594.0
258,258,00164812,제 42 기,20180614,699452653745.0,352108473042.0,1051561126787.0,644801472073.0,45289488811.0,690090960884.0,66144830000.0,,361470165903.0
259,259,00106669,제 63 기,20180402,706463233228.0,1778925511322.0,2485388744550.0,376516964706.0,412234193265.0,788751157971.0,219310595000.0,1170785902070.0,1696637586579.0
260,260,00201432,제 29 기,20170629,54464239676.0,68774981808.0,123239221484.0,53700543768.0,1186892030.0,54887435798.0,21366345500.0,,68351785686.0
261,261,00828789,제 8 기,20180405,220608828666.0,731033574771.0,951642403437.0,469127668555.0,107615376968.0,576743045523.0,226177390000.0,667343085477.0,374899357914.0
262,262,00157070,제 45 기,20180330,362966056783.0,454352807453.0,817318864236.0,151370588391.0,41728856348.0,193099444739.0,5207500000.0,562582128373.0,624219419497.0
263,263,00102681,제 53 기,20180403,398200774305.0,264477163789.0,662677938094.0,243769141307.0,340690692647.0,584459833954.0,135527750000.0,-83870981875.0,78218104140.0
264,264,00114765,제 63 기,20180330,75615004040.0,235769747725.0,311384751765.0,138139799778.0,31894546637.0,170034346415.0,26656036000.0,89344326381.0,141350405350.0
265,265,00138792,제 30 기,20180330,933590703701.0,6187293092128.0,7120883795829.0,3156295229545.0,3096452720520.0,6252747950065.0,1026176470000.0,-189723868286.0,868135845764.0
266,266,00483735,제 16 기,20180402,110080749005.0,62954827900.0,173035576905.0,74782351498.0,28349200133.0,103131551631.0,8337500000.0,27926188789.0,69904025274.0
267,267,00261285,제 35 기,20180329,6797610037331.0,28532414221994.0,35330024259325.0,6322226345777.0,22048436837469.0,28370663183246.0,461565000000.0,4050034196704.0,6959361076079.0
268,268,00105138,제 45 기,20180402,,,144329557099.0,,,59148057530.0,,,85181499569.0
269,269,00120021,제 56 기,20180402,720313000000.0,8518580000000.0,9238893000000.0,280068000000.0,177483000000.0,457551000000.0,879359000000.0,,8781342000000.0
270,270,00200275,제 25 기,20180409,50903948041.0,247255285601.0,298159233642.0,43798951803.0,63858779177.0,107657730980.0,42000000000.0,,190501502662.0
271,271,00116268,제 61 기,20180402,74520851040.0,49664024392.0,124184875432.0,36684101284.0,23230097103.0,59914198387.0,24756574000.0,17847138973.0,64270677045.0
272,272,00138367,제 34 기,20180330,10593724717.0,77381126478.0,87974851195.0,78093562393.0,1219449519.0,79313011912.0,1537734500.0,-24043440341.0,8661839283.0
273,273,00412348,제 18 기,20180402,79655934624.0,156803501722.0,236459436346.0,92401432263.0,43640559547.0,136041991810.0,21892296000.0,42346029117.0,100417444536.0
274,274,00618401,제 17 기,20180330,151343921357.0,103014817736.0,254358739093.0,110955534881.0,12097108341.0,123052643222.0,29267892500.0,-23324265823.0,131306095871.0
275,275,00325112,제 21 기,20180402,84935696558.0,89268040189.0,174203736747.0,22211916595.0,3585322188.0,25797238783.0,4730101500.0,135245107080.0,148406497964.0
276,276,00661157,제 14 기,20180402,17259888370.0,4009665863.0,21269554233.0,9351573040.0,1038073029.0,10389646069.0,3601089000.0,-11173827138.0,10879908164.0
277,277,00141529,제 47 기,20180330,595973315377.0,809827811717.0,1405801127094.0,397323635303.0,43089478771.0,440413114074.0,17200000000.0,,965388013020.0
278,278,00134565,제 38 기,20180330,30124860243.0,52721827765.0,82846688008.0,30914139784.0,7805702291.0,38719842075.0,21425800000.0,23442554235.0,44126845933.0
