,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
839,144021,제 45 기,20180330,23071779089 ,23928448259 ,47000227348 ,14249786213 ,2543056672 ,16792842885 ,19195890500 ,-11126047041 ,30207384463 
840,1014055,제 5 기,20181008,47380382871 ,46935309755 ,94315692626 ,36780770409 ,6699593298 ,43480363707 ,5942943000 ,25756825999 ,50835328919 
841,551920,제 18 기,20180330,43967604051 ,13817733124 ,57785337175 ,9003444263 ,97950270 ,9101394533 ,3730618500 ,34320645017 ,48683942642 
842,180263,제 31 기,20180330,57482203827 ,95955302191 ,153437506018 ,35977258831 ,37047122550 ,73024381381 ,31464222817 ,47883127002 ,80413124637 
843,144012,제 45 기,20180330,37100467705 ,47931197778 ,85031665483 ,6093557420 ,2494005941 ,8587563361 ,6000000000 ,54600198521 ,76444102122 
844,141671,제 43 기,20180330,75706265796 ,72991604576 ,148697870372 ,73686240185 ,8260744624 ,81946984809 ,11498750000 ,32051944611 ,66750885563 
845,220622,제 30 기,20180330,54912106499 ,21201204064 ,76113310563 ,14785884050 ,1443936913 ,16229820963 ,2575000000 ,51186711260 ,59883489600 
846,231105,제 33 기,20180402,,,220559176353 ,,,139729457821 ,13821804500 ,26881997594 ,80829718532 
847,309831,제 23 기,20180330,98287429681 ,53996604442 ,152284034123 ,27532230030 ,15930227883 ,43462457913 ,9525000000 ,71134252020 ,108821576210 
848,175623,제 40 기,20180402,44761948600 ,60088243845 ,104850192445 ,4085636656 ,29366088798 ,33451725454 ,41621527000 ,22258442462 ,71398466991 
849,137359,제 32 기,20180611,211689288606 ,172387488223 ,384076776829 ,137682566866 ,36424822827 ,174107389693 ,27592495000 ,135595727365 ,209969387136 
850,141404,제 48 기,20180330,70991478404 ,57030927250 ,128022405654 ,29495599117 ,847895906 ,30343495023 ,11100000000 ,,97678910631 
851,1262458,제 1 기,20180402,80811531463 ,267779911099 ,348591442562 ,23498883754 ,1690619136 ,25189502890 ,6866507500 ,-172602753 ,323401939672 
852,663669,제 19 기,20180402,52193326868 ,30504243014 ,82697569882 ,2433170496 ,7035922246 ,9469092742 ,6886982500 ,31096263546 ,73228477140 
853,149266,제 29 기,20180515,42099420132 ,93657210761 ,135756630893 ,32782349956 ,1667662981 ,34450012937 ,93000000000 ,9269108856 ,101306617956 
854,135777,제 36 기,20180402,78192524710 ,274581839426 ,352774364136 ,57444395924 ,28501112185 ,85945508109 ,20148910000 ,230823701298 ,266828856027 
855,911955,제 12 기,20180625,367158148804 ,155977234149 ,523135382953 ,80922823750 ,1829985107 ,82752808857 ,10964657500 ,141389466839 ,440382574096 
856,444329,제 18 기,20180713,204269898418 ,175347374258 ,379617272676 ,44801633091 ,1914512000 ,46716145091 ,8680000000 ,169582526342 ,332901127585 
857,571298,제 26 기,20180402,57913728040 ,50414122759 ,108327850799 ,23683769541 ,,23683769541 ,4055033000 ,53814972179 ,84644081258 
858,220969,제 44 기,20180330,25797995211 ,57879041731 ,83677036942 ,22778015110 ,8942492305 ,31720507415 ,5760987000 ,,51956529527 
859,184667,제 34 기,20180330,365173203936 ,1073304608005 ,1438477811941 ,520216270909 ,190360194994 ,710576465903 ,37750685000 ,255168332441 ,727901346038 
860,351418,제 18 기,20180330,218829051196 ,304999476014 ,523828527210 ,169060095849 ,36571621910 ,205631717759 ,100000000000 ,,318196809451 
861,144818,제 78 기,20180402,59646920530 ,54376833286 ,114023753816 ,32357931876 ,2159486968 ,34517418844 ,8042972000 ,,79506334972 
862,364306,제 31 기,20180330,52170798695 ,34129475685 ,86300274380 ,5860136070 ,477608662 ,6337744732 ,7754071500 ,60944880465 ,79962529648 
863,693651,제 17 기,20180330,34664935108 ,128095856537 ,162760791645 ,11840551034 ,11728114310 ,23568665344 ,10589346500 ,66299828157 ,139192126301 
864,526696,제 19 기,20180402,15000128408 ,66477257072 ,81477385480 ,28687000838 ,9946745350 ,38633746188 ,5327250000 ,-9129529552 ,42843639292 
865,249894,제 28 기,20180330,53071074779 ,68120597737 ,121191672516 ,21240722660 ,12863571821 ,34104294481 ,15177666000 ,-19330433868 ,87087378035 
866,187725,제 38 기,20180330,56082045308 ,72807654138 ,128889699446 ,19309385428 ,7274829920 ,26584215348 ,8765250000 ,77608168311 ,102305484098 
867,861076,제 8 기,20180330,12963476461 ,136052591994 ,149016068455 ,46279088085 ,41178846679 ,87457934764 ,43345804000 ,16689263570 ,61558133691 
868,351579,제 21 기,20180402,35833311322 ,49451825631 ,85285136953 ,19052355708 ,22691998594 ,41744354302 ,44967726000 ,-22767354679 ,43540782651 
869,124276,제 45 기,20180416,,,84540827996 ,,,15305315199 ,4202400000 ,56746616317 ,69235512797 
870,372253,제 24 기,20180329,83949971319 ,173386624597 ,257336595916 ,47577731141 ,22874109462 ,70451840603 ,6199000000 ,,186884755313 
871,406329,제 22 기,20180402,158234099772 ,130255311725 ,288489411497 ,85118771728 ,14248658546 ,99367430274 ,23638392000 ,63001508863 ,189121981223 
872,267854,제 39 기,20180402,45794674457 ,40903235655 ,86697910112 ,38476131203 ,12643418864 ,51119550067 ,5700000000 ,30656687770 ,35578360045 
873,612489,제 20 기,20180402,49799919102 ,35714856169 ,85514775271 ,16593599537 ,5237340998 ,21830940535 ,3455010000 ,35965944702 ,63683834736 
874,1046708,제 4 기,20180612,53427578140 ,49277492032 ,102705070172 ,19157128164 ,15038062385 ,34195190549 ,23301287000 ,26774927819 ,68509879623 
875,350482,제 21 기,20180330,30892542359 ,36767987129 ,67660529488 ,23118745570 ,3546426382 ,26665171952 ,4400293000 ,23406619928 ,40995357536 
876,624998,제 17 기,20180402,25175404468 ,50077114677 ,75252519145 ,14198178483 ,5575781689 ,19773960172 ,3465000000 ,27701824278 ,55478558973 
877,988364,제 5 기,20180330,25295455691 ,40164732120 ,65460187811 ,11145754881 ,3242322368 ,14388077249 ,3194249700 ,8459240278 ,51072110562 
878,158325,제 34 기,20180330,101194920993 ,131919761064 ,233114682057 ,54264940789 ,368465064 ,54633405853 ,30357410000 ,,178481276204 
879,137289,제 34 기,20180402,205749731334 ,55054322830 ,260804054164 ,44192749444 ,7114265994 ,51307015438 ,6094365000 ,180832729558 ,209497038726 
880,152862,제 63 기,20180402,25292719154 ,1221757654042 ,1247050373196 ,555287789516 ,179723069291 ,735010858807 ,65687875000 ,69459304805 ,512039514389 
881,1203376,제 1 기,20180402,67545192612 ,22809286229 ,90354478841 ,17832796249 ,4753463600 ,22586259849 ,2561977500 ,,67768218992 
882,229021,제 26 기,20180402,32856023568 ,44197322779 ,77053346347 ,31078186740 ,3661478802 ,34739665542 ,9579135500 ,-32423386427 ,42313680805 
883,530556,제 18 기,20180402,77719725697 ,39174756474 ,116894482171 ,29750642347 ,32130916681 ,61881559028 ,2163660500 ,32964583404 ,55012923143 
884,498001,제 19 기,20180402,50092083380 ,74059848711 ,124151932091 ,12389704428 ,314339990 ,12704044418 ,9996228000 ,88953759529 ,111447887673 
885,146560,제 32 기,20180402,58486819354 ,136750973146 ,195237792500 ,63807824440 ,501530037 ,64309354477 ,6756750000 ,121167628761 ,130928438023 
886,1113718,제 8 기,20180621,16174390879 ,5465901014 ,21640291893 ,1032835460 ,1931008508 ,2963843968 ,2602772000 ,-12328470616 ,18676447925 
887,112022,제 44 기,20180402,61873750217 ,49296119355 ,111169869572 ,36672857156 ,7379028395 ,44051885551 ,20624576000 ,24309691463 ,67117984021 
888,585608,제 16 기,20180330,55749144525 ,27849998345 ,83599142870 ,7725315264 ,198484718 ,7923799982 ,6537411000 ,54818222638 ,75675342888 
889,128111,제 44 기,20180622,89268531307 ,53585646641 ,142854177948 ,55610869080 ,4568438814 ,60179307894 ,20821351500 ,,82674870054 
890,1208885,제 1 기,20180402,374489352903 ,333427724192 ,707917077095 ,334399751867 ,80888738954 ,415288490821 ,11792657500 ,,292628586274 
891,405719,제 18 기,20180330,47603273969 ,10215810752 ,57819084721 ,22836632694 ,0 ,22836632694 ,4026984000 ,30585171470 ,34982452027 
892,172945,제 51 기,20180330,34914712060 ,84776073167 ,119690785227 ,60258088106 ,18094706292 ,78352794398 ,3672542500 ,,41337990829 
893,116408,제 60 기,20180402,74400951669 ,26103052256 ,100504003925 ,11441347012 ,1927036657 ,13368383669 ,4200000000 ,81200869528 ,87135620256 
894,230814,제 25 기,20180328,13490078445 ,14039988677 ,27530067122 ,4225798709 ,5989049184 ,10214847893 ,6437635000 ,,17315219229 
895,1135941,제 2 기,20180402,279272463026 ,130439584438 ,409712047464 ,81526601998 ,14612789307 ,96139391305 ,20636718000 ,117845785187 ,313572656159 
896,916516,제 10 기,20180607,26991392599 ,42285346794 ,69276739393 ,10956634038 ,2303141179 ,13259775217 ,3670645500 ,27646495048 ,56016964176 
897,864338,제 17 기,20180604,25590126054 ,37725550599 ,63315676653 ,22333101535 ,2030884527 ,24363986062 ,3424619000 ,19585177195 ,38951690591 
898,292434,제 19 기,20181129,30253685135 ,15541089457 ,45794774592 ,13821764611 ,1510027744 ,15331792355 ,7729231000 ,-17329721158 ,30462982237 
899,238001,제 27 기,20180402,112005805164 ,79361116200 ,191366921364 ,14874650714 ,957480949 ,15832131663 ,9600000000 ,141164547545 ,175534789701 
900,656289,제 16 기,20180330,66355951338 ,88301252437 ,154657203775 ,34803760599 ,20632072735 ,55435833334 ,10314000000 ,48223114759 ,99221370441 
901,670085,제 11 기,20180814,73666936240 ,71440200779 ,145107137019 ,114545435538 ,13929844761 ,128475280299 ,6965017000 ,-54607741392 ,16631856720 
902,1061558,제 4 기,20180402,76721052077 ,72523870114 ,149244922191 ,19614192193 ,7148682924 ,26762875117 ,4802002400 ,,122482047074 
903,526678,제 24 기,20180330,15289438232 ,19771476376 ,35060914608 ,2166024246 ,2451619180 ,4617643426 ,6770501000 ,4244727713 ,30443271182 
904,429694,제 21 기,20180327,27335056356 ,83490394039 ,110825450395 ,45956362348 ,10688500288 ,56644862636 ,5355636000 ,31552228649 ,54180587759 
905,317104,제 36 기,20180330,59926454932 ,65345411814 ,125271866746 ,17458624396 ,196989505 ,17655613901 ,7693002500 ,84401526236 ,107616252845 
906,1267684,제 1 기,20180330,193572805733 ,232647988563 ,426220794296 ,43613394325 ,20267728116 ,63881122441 ,2243733000 ,3230972559 ,362339671855 
907,961774,제 8 기,20180814,41268603733 ,28519497360 ,69788101093 ,13203098649 ,1641790000 ,14844888649 ,2666072500 ,20927651745 ,54943212444 
908,616962,제 12 기,20180330,4361137659 ,635476163 ,17890040098 ,803421302 ,804335853 ,1607757155 ,5000000000 ,11083407707 ,16282282943 
909,579139,제 21 기,20180402,17385397084 ,23203526602 ,40588923686 ,7097962266 ,5245223104 ,12343185370 ,2487500000 ,18659044067 ,28245738316 
910,363927,제 24 기,20180402,58894725920 ,31053456974 ,89948182894 ,30853593564 ,3696576122 ,34550169686 ,6748921000 ,,55398013208 
911,127909,제 42 기,20180402,17772543021 ,66641993488 ,84414536509 ,22379801258 ,1300000000 ,23679801258 ,16213590000 ,29497560373 ,60734735251 
912,580065,제 18 기,20180330,41981602408 ,54706485402 ,96688087810 ,35541622239 ,5865867998 ,41407490237 ,,,55280597573 
913,915508,제 16 기,20180330,17332269866 ,18117750290 ,35450020156 ,3269288515 ,10748077991 ,14017366506 ,3164471000 ,11011871422 ,21432653650 
914,825223,제 8 기,20180330,46747512634 ,61257158487 ,108004671121 ,26485529104 ,1196292344 ,27681821448 ,3637388700 ,46813759687 ,80322849673 
915,113128,제 54 기,20180615,83471918133 ,100931529807 ,184403447940 ,43422101002 ,25100753940 ,68522854942 ,3000000000 ,112704670277 ,115880592998 
916,108746,제 37 기,20180330,114821365153 ,89866659462 ,204688024615 ,118324764958 ,10545126782 ,128869891740 ,57227577000 ,2198806735 ,75818132875 
917,632304,제 11 기,20180402,38470877249 ,357839606911 ,396310484160 ,172353763298 ,46487916565 ,218841679863 ,31010441500 ,21735997853 ,177468804297 
918,191472,제 44 기,20180402,321631919907 ,176856629330 ,498488549237 ,84793930457 ,808857502 ,85602787959 ,24200000000 ,,412885761278 
919,108001,제 59 기,20180329,41718096665 ,79056289481 ,120774386146 ,9568041622 ,6173165904 ,15741207526 ,5870000000 ,90866281995 ,105033178620 
920,992871,제 5 기,20180402,365751980438 ,299029425075 ,664781405513 ,223223118846 ,40002454385 ,263225573231 ,23522625000 ,,401555832282 
921,681249,제 17 기,20180402,31570705860 ,30385322718 ,61956028578 ,16710277561 ,2461244015 ,19171521576 ,7785062000 ,10882457858 ,42784507002 
922,447007,제 27 기,20180604,29836978243 ,27909378533 ,57746356776 ,27368341569 ,10442677433 ,37811019002 ,3211662500 ,15698990452 ,19935337774 
923,159218,제 34 기,20180402,623933935425 ,571151698981 ,1195085634406 ,278562249103 ,16126697825 ,294688946928 ,9000000000 ,891396687478 ,900396687478 
924,138190,제 67 기,20180605,727244639100 ,385689734168 ,1112934373268 ,650472382471 ,97387517309 ,747859899780 ,206334410000 ,31527980894 ,365074473488 
925,301422,제 23 기,20180402,51199597879 ,81431363897 ,132630961776 ,65573010346 ,10803064152 ,76376074498 ,12347151500 ,26452050474 ,56254887278 
926,1089378,제 3 기,20180604,39660789419 ,4892132373 ,44552921792 ,5953666409 ,133098436 ,6086764845 ,5483927000 ,26299974323 ,38466156947 
927,297095,제 19 기,20180330,84405508014 ,68724304293 ,153129812307 ,69750534787 ,11117497778 ,80868032565 ,7230000000 ,49944654435 ,72261779742 
928,107224,제 45 기,20180402,138840538456 ,145808862365 ,284649400821 ,106482447212 ,30357422185 ,136839869397 ,55243490000 ,83593868680 ,147809531424 
929,1167056,제 2 기,20180330,84719502780 ,106551939086 ,191271441866 ,72224024676 ,3995029679 ,76219054355 ,2284143000 ,16506890622 ,115052387511 
930,766106,제 12 기,20180904,22447711686 ,37944459799 ,60392171485 ,32009303939 ,11039830000 ,43049133939 ,5019357000 ,-19921390534 ,17343037546 
931,384762,제 31 기,20180402,79052140838 ,31028062514 ,110080203352 ,6824811527 ,13196703353 ,20021514880 ,6932250000 ,73273393123 ,90058688472 
932,122472,제 64 기,20200330,30307837176 ,249712149595 ,280019986771 ,108469541453 ,41337510094 ,149807051547 ,22459203500 ,-13722791670 ,130212935224 
933,313649,제 18 기,20180402,35603965383 ,13119460268 ,48723425651 ,18296065021 ,114176116 ,18410241137 ,16287096000 ,,30313184514 
934,158149,제 57 기,20180406,111860780568 ,19086529580 ,130947310148 ,31397851989 ,107024614 ,31504876603 ,7000000000 ,,99442433545 
935,408266,제 18 기,20180330,31098667118 ,17399277841 ,48497944959 ,10373168006 ,6990944167 ,17364112173 ,7339503500 ,8501886917 ,31133832786 
936,1168684,제 2 기,20180619,242359305898 ,196115062615 ,438474368513 ,75946673857 ,312268833 ,76258942690 ,14018620000 ,25877048503 ,362215425823 
937,146427,제 40 기,20180330,9374850062 ,23592931564 ,32967781626 ,9518009732 ,2542265186 ,12060274918 ,4890000000 ,8690247809 ,20907506708 
938,404288,제 21 기,20180402,31940898689 ,14204761443 ,46145660132 ,6265338682 ,500000000 ,6765338682 ,3304773000 ,22421629737 ,39380321450 
939,631837,제 18 기,20180619,27791273522 ,32507127287 ,60298400809 ,6471378104 ,5058534399 ,11529912503 ,3976815500 ,-4848880149 ,48768488306 
940,160418,제 44 기,20180402,228951767918 ,202834064895 ,431785832813 ,243020480259 ,9193992656 ,252214472915 ,30450420000 ,131391916698 ,179571359898 
941,866062,제 11 기,20180402,41222741226 ,93440438482 ,134663179708 ,16984424329 ,25243701120 ,42228125449 ,3759971500 ,,92435054259 
942,111838,제 46 기,20180330,274398983380 ,118249580432 ,392648563812 ,123891351797 ,31837927197 ,155729278994 ,5525000000 ,,236919284818 
943,335076,제 26 기,20180402,26777598886 ,51081769822 ,77859368708 ,16164638400 ,8072930000 ,24237568400 ,15711191500 ,14771306426 ,53621800308 
944,117966,제 40 기,20190315,683770670520 ,19860288871 ,703630959391 ,92140027791 ,16693425054 ,108833452845 ,45404050000 ,542366157689 ,594797506546 
945,121288,제 50 기,20180402,27798903416 ,107493221192 ,135292124608 ,38797160962 ,39347305152 ,78144466114 ,18897307000 ,15627036580 ,57147658494 
946,415868,제 21 기,20180731,23089297641 ,29959317760 ,53048615401 ,733324147 ,3370188929 ,4103513076 ,3795747000 ,,48945102325 
947,365934,제 24 기,20180809,14347531982 ,18694001754 ,33041533736 ,16610330641 ,1988930437 ,18599261078 ,4213057000 ,4729167600 ,14442272658 
948,587466,제 12 기,20180402,98617155178 ,311114836454 ,409731991632 ,5512589855 ,2937855616 ,8450445471 ,21123230000 ,,401281546161 
949,760999,제 30 기,20180330,34537955219 ,14331808293 ,48869763512 ,16915035104 ,1332907701 ,18247942805 ,1960500000 ,19748842007 ,30621820707 
950,130091,제 47 기,20180330,29458103015 ,119628939218 ,149087042233 ,395218413 ,7200482063 ,7595700476 ,2875800000 ,102094193750 ,141491341757 
951,228712,제 25 기,20180402,117420452111 ,83082976760 ,200503428871 ,24149363627 ,4973020148 ,29122383775 ,12915882000 ,131994479805 ,171381045096 
952,131197,제 30 기,20180330,66590778966 ,110129872826 ,176720651792 ,98887608292 ,277800000 ,99165408292 ,23737295000 ,25695959355 ,77555243500 
953,807397,제 12 기,20180330,13923119413 ,29626707075 ,43549826488 ,19417529089 ,1982867821 ,21400396910 ,5266420000 ,5089545386 ,22149429578 
954,545929,제 19 기,20180814,28892436263 ,111841155663 ,140733591926 ,12951110190 ,13873942786 ,26825052976 ,,-125724374616 ,113908538950 
955,359261,제 20 기,20180330,22085175375 ,27691959956 ,49777135331 ,3201692075 ,1832361038 ,5034053113 ,3000000000 ,31449571549 ,44743082218 
956,1042711,제 4 기,20180402,53145810728 ,22472148876 ,75617959604 ,5532455635 ,1587169627 ,7119625262 ,9560550600 ,9891112416 ,68498334342 
957,154329,제 46 기,20180402,192904947930 ,292979311364 ,485884259294 ,268593788730 ,46777713144 ,315371501874 ,24641500000 ,81343805861 ,170512757420 
958,159412,제 62 기,20180402,293766725996 ,388089965691 ,681856691687 ,163160254095 ,30594068938 ,193754323033 ,25024745000 ,,488102368654 
959,689418,제 12 기,20190320,63382623678 ,25440239699 ,88822863377 ,5034875145 ,1265506134 ,6300381279 ,9951895500 ,12521327648 ,82522482098 
960,303703,제 19 기,20180328,45832608460 ,4382689581 ,50215298041 ,30360313660 ,892066762 ,31252380422 ,9417575000 ,,18962917619 
961,409964,제 20 기,20190108,31164737688 ,87932982107 ,119097719795 ,16278575287 ,625644372 ,16904219659 ,3544391000 ,73606024228 ,102193500136 
962,156354,제 39 기,20180402,168744062332 ,248126062431 ,416870124763 ,131132367533 ,64770053775 ,195902421308 ,9536140000 ,,220967703455 
963,177199,제 31 기,20180329,92989771952 ,75008405091 ,167998177043 ,18676565561 ,2878681467 ,21555247028 ,6000000000 ,137928979875 ,146442930015 
964,129235,제 52 기,20180330,60642220703 ,105544150774 ,166186371477 ,18012558679 ,13949188638 ,31961747317 ,,,134224624160 
965,415327,제 24 기,20180328,33366338161 ,48257484602 ,81623822763 ,11197945645 ,5749445351 ,16947390996 ,3660000000 ,51100360046 ,64676431767 
966,767460,제 10 기,20180402,130172212119 ,210983272499 ,341155484618 ,57462579829 ,35473176531 ,92935756360 ,14683161000 ,124127745525 ,248219728258 
967,623661,제 12 기,20180330,69640827489 ,201060183422 ,270701010911 ,30731518198 ,2097690185 ,32829208383 ,3152000000 ,166191139334 ,237871802528 
968,250614,제 21 기,20180330,51810069858 ,60036945626 ,111847015484 ,25999179322 ,2643799903 ,28642979225 ,6772413500 ,59808756236 ,83204036259 
969,659161,제 13 기,20180330,67107183260 ,71896545889 ,139003729149 ,38457428410 ,1861093770 ,40318522180 ,5288147000 ,46582038525 ,98685206969 
970,265421,제 26 기,20180402,50498646154 ,96572142152 ,147070788306 ,38632110563 ,599910000 ,39232020563 ,17801573000 ,83574805249 ,107838767743 
971,1047415,제 4 기,20180402,37108433570 ,27309808579 ,64418242149 ,18520832736 ,6597809599 ,25118642335 ,2052982400 ,,39299599814 
972,162063,제 51 기,20180330,1204046884081 ,551771097026 ,1755817981107 ,1003501530574 ,393857227812 ,1397358758386 ,54497525000 ,240726032380 ,358459222721 
973,161116,제 38 기,20180402,369404134460 ,737784432365 ,1117966320219 ,649832490474 ,100033990840 ,749866481314 ,233346810000 ,66149528947 ,368099838905 
974,540863,제 17 기,20180402,46766708153 ,42199598382 ,88966306535 ,19442713974 ,2245114213 ,21687828187 ,4658872500 ,54294203509 ,67278478348 
975,785475,제 14 기,20190617,58108603970 ,35227743282 ,93336347252 ,39642096244 ,865009751 ,40507105995 ,7140000000 ,,52829241257 
976,199988,제 44 기,20180330,67812529256 ,66596039118 ,134408568374 ,46858743994 ,1209197134 ,48067941128 ,8000000000 ,72444111243 ,86340627246 
977,127936,제 60 기,20180330,56320065001 ,7786726479 ,64106791480 ,9041387259 ,759607937 ,9800995196 ,6200000000 ,48105796284 ,54305796284 
978,223513,제 27 기,20180330,68372180058 ,27555006956 ,95927187014 ,26596759914 ,2659800000 ,29256559914 ,9557216000 ,21997196899 ,66670627100 
979,111458,제 39 기,20180402,65870740312 ,141798521179 ,207669261491 ,70490168311 ,7932107776 ,78422276087 ,53292449000 ,47040355652 ,129246985404 
980,983916,제 18 기,20180612,30118312364 ,33905381855 ,64023694219 ,288577640 ,151615451 ,440193091 ,5429823500 ,1348742998 ,63583501128 
981,938721,제 10 기,20180402,68423611798 ,88123603880 ,156547215678 ,44757900477 ,14202121433 ,58960021910 ,2909100000 ,43054493610 ,97587193768 
982,148920,제 51 기,20180330,92113069319 ,166424771751 ,258537841070 ,59571410508 ,22629483148 ,82200893656 ,6400000000 ,173041374763 ,176336947414 
983,307189,제 23 기,20180330,51461859589 ,116334514877 ,167796374466 ,57565833234 ,38924552947 ,96490386181 ,30747020000 ,-85439189369 ,71305988285 
984,280688,제 19 기,20180402,144255597673 ,60790324706 ,205045922379 ,50416319810 ,5993197292 ,56409517102 ,10731777500 ,,148636405277 
985,374020,제 19 기,20180402,43029022095 ,17314183567 ,60343205662 ,6048186013 ,451172595 ,6499358608 ,2452750000 ,37124961064 ,53843847054 
986,1089350,제 3 기,20180612,26964219368 ,24554052683 ,51518272051 ,7073728453 ,14324327960 ,21398056413 ,2356515800 ,,30120215638 
987,413417,제 17 기,20180330,43715463193 ,114953408445 ,158668871638 ,27445321401 ,10147167730 ,37592489131 ,34618821500 ,44669392885 ,121076382507 
988,145552,제 50 기,20181107,251354272346 ,652346392263 ,903700664609 ,350975498097 ,39069517884 ,390045015981 ,76390000000 ,312335947197 ,513655648628 
989,549925,제 21 기,20180402,118400077560 ,105789209290 ,224189286850 ,40632175944 ,16598540617 ,57230716561 ,12872296500 ,49432662199 ,166958570289 
990,146454,제 47 기,20180817,130074703197 ,267167423958 ,397242127155 ,193398282398 ,18345851811 ,211744134209 ,48727660000 ,-5793445656 ,185497992946 
991,556712,제 19 기,20180330,37999132208 ,34459643410 ,72458775618 ,16356125852 ,3911706624 ,20267832476 ,,31675574418 ,52190943142 
992,564562,제 14 기,20180330,274190297901 ,99721696662 ,373911994563 ,252673131743 ,1407917530 ,254081049273 ,5519160500 ,55350915248 ,119830945290 
993,242934,제 29 기,20180330,31991239316 ,49106678144 ,81097917460 ,18823645310 ,2596814474 ,21420459784 ,4934284000 ,38837370673 ,59677457676 
994,989664,제 15 기,20180813,36945582183 ,21776183251 ,58721765434 ,1840292451 ,1619552152 ,3459844603 ,7858720000 ,-7563968706 ,55261920831 
995,397058,제 18 기,20180330,13882372181 ,30525292038 ,44407664219 ,6891780695 ,3061254608 ,9953035303 ,9771938500 ,-8307723901 ,34454628916 
996,888347,제 17 기,20180702,580158587160 ,109582741222 ,689741328382 ,6589734595 ,80361065183 ,86950799778 ,2153852500 ,,602790528604 
997,664853,제 12 기,20180330,36070550711 ,112445438699 ,148515989410 ,38374525450 ,30234343624 ,68608869074 ,9671500000 ,45816779715 ,79907120336 
998,377610,제 17 기,20180330,2115326942 ,1027614544269 ,1029729871211 ,122611687326 ,15181322617 ,137793009943 ,20000000000 ,688663758940 ,891936861268 
999,688358,제 17 기,20180330,50434582901 ,78097458790 ,128532041691 ,15893925230 ,39315766301 ,55209691531 ,8848083500 ,,73322350160 
1000,599595,제 21 기,20180330,97308414073 ,30509485435 ,127817899508 ,27772105623 ,761915711 ,28534021334 ,10557817000 ,65220490592 ,99283878174 
1001,239639,제 27 기,20180330,175113958742 ,928796969236 ,1103910927978 ,263549716171 ,231430421025 ,494980137196 ,53678586500 ,326359894409 ,608930790782 
1002,874803,제 7 기,20180611,83805747490 ,19910023852 ,103715771342 ,21208347584 ,455604898 ,21663952482 ,7507402000 ,22978119518 ,82051818860 
1003,306870,제 21 기,20180611,44603224675 ,2273163920 ,46876388595 ,31946886239 ,,31946886239 ,10948080500 ,-52508702064 ,14929502356 
1004,153278,제 31 기,20180402,83806204883 ,69831633917 ,153637838800 ,78183055140 ,5142308438 ,83325363578 ,5825000000 ,54712927706 ,70312475222 
1005,298377,제 19 기,20180330,155818686247 ,82011923608 ,237830609855 ,66749195963 ,35404590252 ,102153786215 ,8323248500 ,67834033266 ,135676823640 
1006,1029394,제 15 기,20180330,66706786076 ,23135184334 ,89841970410 ,13051168745 ,,13051168745 ,812857100 ,37635653322 ,76790801665 
1007,1074862,제 3 기,20180403,57159526579 ,207040361848 ,264199888427 ,77761329934 ,9963331955 ,87724661889 ,1162188000 ,12561127894 ,176475226538 
1008,524421,제 16 기,20180330,171816615097 ,71076765777 ,242893380874 ,50925023357 ,1802084618 ,52727107975 ,9884113000 ,132521847821 ,190166272899 
1009,385415,제 24 기,20180330,22021945824 ,16109319635 ,38131265459 ,2597123465 ,819752208 ,3416875673 ,4421614000 ,23217608321 ,34714389786 
1010,155355,제 34 기,20180330,13271626047 ,393042935104 ,406314561151 ,30825117674 ,71660970533 ,102486088207 ,19045475000 ,188653498028 ,303828472944 
1011,536523,제 19 기,20180330,97567704240 ,32861450971 ,130429155211 ,69464088466 ,10412902797 ,79876991263 ,3900000000 ,40412862868 ,50552163948 
1012,136776,제 46 기,20180814,77184040544 ,75624428909 ,152808469453 ,17790729416 ,8020000000 ,25810729416 ,13240735000 ,38499869433 ,126997740037 
1013,152880,제 58 기,20180402,1118801545967 ,1116428152724 ,2235229698691 ,1457898777897 ,306629778304 ,1764528556201 ,127682825000 ,187001937320 ,470701142490 
1014,115287,제 53 기,20180402,105084503350 ,334403896850 ,439488400200 ,281827452657 ,34909421902 ,316736874559 ,37811507000 ,,122751525641 
1015,160010,제 29 기,20180330,26743825443 ,48640697076 ,75384522519 ,3235078958 ,9883956357 ,13119035315 ,7295000000 ,39546179428 ,62265487204 
1016,154055,제 55 기,20180402,22723484519 ,18400306241 ,41123790760 ,5726272414 ,2812575857 ,8538848271 ,3800000000 ,14378059826 ,32584942489 
1017,111689,제 45 기,20180330,20991138461 ,44643593153 ,65634731614 ,22507718493 ,4930724764 ,27438443257 ,23823187500 ,2213429968 ,38196288357 
1018,122056,제 53 기,20180329,228558836915 ,52284718292 ,280843555207 ,32323839063 ,593547105 ,32917386168 ,8698360000 ,231496954386 ,247926169039 
1019,466428,제 21 기,20180330,31714422786 ,21384558836 ,53098981622 ,3200180187 ,4753868339 ,7954048526 ,8782684400 ,-82601156314 ,45144933096 
1020,1234297,제 1 기,20180402,139438552224 ,80761333465 ,220199885689 ,27959555260 ,6983120616 ,34942675876 ,2589555500 ,17503149094 ,185257209813 
1021,191588,제 26 기,20180402,130354795068 ,115250469066 ,245605264134 ,46065683456 ,4586072786 ,50651756242 ,20000000000 ,,194953507892 
1022,533924,제 14 기,20180402,29544690602 ,40405951334 ,69950641936 ,33702610187 ,1237381374 ,34939991561 ,8683381500 ,-2195764213 ,35010650375 
